order_id,order_date,product_id,product_name,category,quantity,unit_price,revenue
ORD0005722,2023-10-04,P1006,Webcam,Electronics,4,4177.7,16710.81
ORD0052169,2023-10-04,P1051,Dumbbell Set,Sports & Fitness,1,1842.44,1842.44
ORD0023548,2023-10-04,P1023,LED Bulb Pack,Home & Kitchen,3,1194.94,3584.81
ORD0017325,2023-10-04,P1017,Sunglasses,Fashion,3,904.41,2713.24
ORD0023547,2023-10-04,P1023,LED Bulb Pack,Home & Kitchen,2,1264.16,2528.31
ORD0052168,2023-10-04,P1051,Dumbbell Set,Sports & Fitness,6,1986.8,11920.83
ORD0022622,2023-10-05,P1022,Mixer Grinder,Home & Kitchen,1,3666.52,3666.52
ORD0039930,2023-10-05,P1039,Hair Oil,Beauty & Personal Care,3,2652.52,7957.57
ORD0055247,2023-10-05,P1054,Cricket Bat,Sports & Fitness,7,2277.66,15943.65
ORD0040987,2023-10-05,P1040,Basmati Rice 5kg,Grocery,3,2879.53,8638.59
ORD0040986,2023-10-05,P1040,Basmati Rice 5kg,Grocery,1,2905.16,2905.16
ORD0019481,2023-10-05,P1019,Sneakers,Fashion,10,3390.41,33904.12
ORD0060153,2023-10-05,P1059,Badminton Racket,Sports & Fitness,13,1941.29,25236.75
ORD0004616,2023-10-05,P1005,Laptop Stand,Electronics,2,4273.16,8546.31
ORD0024568,2023-10-05,P1024,Storage Containers,Home & Kitchen,14,1629.37,22811.21
ORD0038153,2023-10-05,P1037,Lip Balm,Beauty & Personal Care,7,3340.91,23386.34
ORD0024569,2023-10-05,P1024,Storage Containers,Home & Kitchen,4,1729.18,6916.71
ORD0052170,2023-10-05,P1051,Dumbbell Set,Sports & Fitness,4,2009.46,8037.85
ORD0026726,2023-10-05,P1026,Curtains,Home & Kitchen,11,3418.15,37599.69
ORD0052171,2023-10-05,P1051,Dumbbell Set,Sports & Fitness,1,1811.04,1811.04
ORD0011940,2023-10-05,P1012,Denim Jeans,Fashion,8,3026.76,24214.04
ORD0020469,2023-10-05,P1020,Non-stick Pan,Home & Kitchen,3,3304.92,9914.75
ORD0005724,2023-10-05,P1006,Webcam,Electronics,8,4612.91,36903.27
ORD0005723,2023-10-05,P1006,Webcam,Electronics,2,4560.07,9120.14
ORD0018420,2023-10-05,P1018,Backpack,Fashion,5,2738.02,13690.08
ORD0004615,2023-10-05,P1005,Laptop Stand,Electronics,2,4176.3,8352.6
ORD0038152,2023-10-05,P1037,Lip Balm,Beauty & Personal Care,10,2994.61,29946.13
ORD0056240,2023-10-05,P1055,Football,Sports & Fitness,2,4834.27,9668.54
ORD0049394,2023-10-05,P1048,Peanut Butter,Grocery,6,4604.73,27628.35
ORD0028918,2023-10-05,P1028,Vacuum Cleaner,Home & Kitchen,3,3152.64,9457.93
ORD0039931,2023-10-05,P1039,Hair Oil,Beauty & Personal Care,4,2664.95,10659.82
ORD0028919,2023-10-05,P1028,Vacuum Cleaner,Home & Kitchen,5,3223.73,16118.65
ORD0023549,2023-10-05,P1023,LED Bulb Pack,Home & Kitchen,4,1243.41,4973.63
ORD0036013,2023-10-05,P1035,Trimmer,Beauty & Personal Care,4,2082.29,8329.17
ORD0027836,2023-10-05,P1027,Air Freshener,Home & Kitchen,9,3928.44,35356.0
ORD0027835,2023-10-05,P1027,Air Freshener,Home & Kitchen,2,4303.37,8606.73
ORD0001706,2023-10-05,P1002,Bluetooth Speaker,Electronics,9,1806.51,16258.63
ORD0016301,2023-10-05,P1016,Leather Wallet,Fashion,8,132.57,1060.59
ORD0045279,2023-10-05,P1044,Instant Noodles Pack,Grocery,12,1474.22,17690.69
ORD0045280,2023-10-05,P1044,Instant Noodles Pack,Grocery,2,1483.7,2967.4
ORD0018419,2023-10-05,P1018,Backpack,Fashion,4,2705.59,10822.36
ORD0007920,2023-10-05,P1008,Mechanical Keyboard,Electronics,3,3150.21,9450.62
ORD0047450,2023-10-05,P1046,Honey Jar,Grocery,1,3197.58,3197.58
ORD0029931,2023-10-05,P1029,Table Lamp,Home & Kitchen,5,2877.64,14388.18
ORD0029932,2023-10-05,P1029,Table Lamp,Home & Kitchen,4,2742.04,10968.16
ORD0009928,2023-10-05,P1010,Men's T-Shirt,Fashion,3,850.49,2551.46
ORD0037102,2023-10-05,P1036,Sunscreen,Beauty & Personal Care,11,4515.86,49674.45
ORD0009929,2023-10-05,P1010,Men's T-Shirt,Fashion,2,896.47,1792.95
ORD0044261,2023-10-05,P1043,Almonds 500g,Grocery,9,3639.94,32759.46
ORD0035045,2023-10-05,P1034,Hair Dryer,Beauty & Personal Care,10,4583.56,45835.57
ORD0058314,2023-10-05,P1057,Fitness Tracker Band,Sports & Fitness,4,4059.16,16236.65
ORD0034089,2023-10-05,P1033,Perfume,Beauty & Personal Care,9,1308.52,11776.64
ORD0058313,2023-10-05,P1057,Fitness Tracker Band,Sports & Fitness,3,4181.38,12544.13
ORD0047451,2023-10-05,P1046,Honey Jar,Grocery,13,3359.07,43667.94
ORD0015232,2023-10-05,P1015,Winter Jacket,Fashion,3,3414.8,10244.39
ORD0007921,2023-10-05,P1008,Mechanical Keyboard,Electronics,3,3129.61,9388.83
ORD0032068,2023-10-05,P1031,Shampoo,Beauty & Personal Care,11,1885.11,20736.21
ORD0055248,2023-10-05,P1054,Cricket Bat,Sports & Fitness,3,2067.12,6201.37
ORD0010998,2023-10-05,P1011,Women's Kurti,Fashion,14,4372.22,61211.1
ORD0017326,2023-10-05,P1017,Sunglasses,Fashion,10,828.91,8289.08
ORD0042075,2023-10-05,P1041,Cooking Oil 1L,Grocery,8,2483.17,19865.4
ORD0006837,2023-10-05,P1007,Gaming Mouse,Electronics,8,3754.11,30032.91
ORD0002788,2023-10-05,P1003,Power Bank,Electronics,4,1903.26,7613.05
ORD0050338,2023-10-05,P1049,Oats Pack,Grocery,4,4888.11,19552.45
ORD0006836,2023-10-05,P1007,Gaming Mouse,Electronics,9,3786.42,34077.8
ORD0014148,2023-10-05,P1014,Formal Shirt,Fashion,5,591.68,2958.42
ORD0051412,2023-10-05,P1050,Yoga Mat,Sports & Fitness,5,4784.51,23922.57
ORD0057219,2023-10-05,P1056,Water Bottle,Sports & Fitness,12,4511.94,54143.32
ORD0057220,2023-10-05,P1056,Water Bottle,Sports & Fitness,5,4457.19,22285.97
ORD0031010,2023-10-05,P1030,Face Wash,Beauty & Personal Care,3,553.54,1660.62
ORD0031009,2023-10-05,P1030,Face Wash,Beauty & Personal Care,6,586.66,3519.96
ORD0008909,2023-10-05,P1009,LED Monitor,Electronics,9,478.74,4308.68
ORD0043199,2023-10-05,P1042,Green Tea Box,Grocery,6,1060.06,6360.39
ORD0033152,2023-10-05,P1032,Body Lotion,Beauty & Personal Care,2,1414.79,2829.59
ORD0042076,2023-10-05,P1041,Cooking Oil 1L,Grocery,16,2624.59,41993.4
ORD0021526,2023-10-05,P1021,Electric Kettle,Home & Kitchen,12,1139.66,13675.96
ORD0021525,2023-10-05,P1021,Electric Kettle,Home & Kitchen,3,1242.09,3726.26
ORD0046367,2023-10-05,P1045,Coffee Powder,Grocery,7,231.5,1620.5
ORD0048548,2023-10-05,P1047,Protein Bar Pack,Grocery,1,997.75,997.75
ORD0013046,2023-10-05,P1013,Running Shoes,Fashion,18,155.09,2791.56
ORD0059283,2023-10-05,P1058,Gym Gloves,Sports & Fitness,6,1606.21,9637.29
ORD0013045,2023-10-05,P1013,Running Shoes,Fashion,1,153.61,153.61
ORD0054150,2023-10-05,P1053,Skipping Rope,Sports & Fitness,3,4365.17,13095.52
ORD0003547,2023-10-05,P1004,USB-C Cable,Electronics,4,3467.1,13868.4
ORD0025674,2023-10-05,P1025,Bedsheet Set,Home & Kitchen,5,3741.51,18707.56
ORD0054149,2023-10-05,P1053,Skipping Rope,Sports & Fitness,5,4635.45,23177.23
ORD0036015,2023-10-06,P1035,Trimmer,Beauty & Personal Care,5,2010.16,10050.81
ORD0027838,2023-10-06,P1027,Air Freshener,Home & Kitchen,8,4034.97,32279.77
ORD0027837,2023-10-06,P1027,Air Freshener,Home & Kitchen,3,4351.14,13053.43
ORD0000007,2023-10-06,P1000,Wireless Earbuds,Electronics,4,4273.15,17092.58
ORD0057221,2023-10-06,P1056,Water Bottle,Sports & Fitness,10,4776.44,47764.38
ORD0031011,2023-10-06,P1030,Face Wash,Beauty & Personal Care,1,566.78,566.78
ORD0049396,2023-10-06,P1048,Peanut Butter,Grocery,1,4788.9,4788.9
ORD0036014,2023-10-06,P1035,Trimmer,Beauty & Personal Care,1,2047.42,2047.42
ORD0016302,2023-10-06,P1016,Leather Wallet,Fashion,4,119.84,479.38
ORD0045281,2023-10-06,P1044,Instant Noodles Pack,Grocery,3,1475.02,4425.05
ORD0045282,2023-10-06,P1044,Instant Noodles Pack,Grocery,8,1412.88,11303.01
ORD0007923,2023-10-06,P1008,Mechanical Keyboard,Electronics,2,3025.55,6051.1
ORD0025675,2023-10-06,P1025,Bedsheet Set,Home & Kitchen,16,3558.54,56936.62
ORD0005725,2023-10-06,P1006,Webcam,Electronics,13,4537.61,58988.96
ORD0007922,2023-10-06,P1008,Mechanical Keyboard,Electronics,2,3309.73,6619.46
ORD0032069,2023-10-06,P1031,Shampoo,Beauty & Personal Care,8,1933.08,15464.64
ORD0001707,2023-10-06,P1002,Bluetooth Speaker,Electronics,10,1689.27,16892.67
ORD0028920,2023-10-06,P1028,Vacuum Cleaner,Home & Kitchen,2,3080.58,6161.16
ORD0031012,2023-10-06,P1030,Face Wash,Beauty & Personal Care,9,566.6,5099.44
ORD0049395,2023-10-06,P1048,Peanut Butter,Grocery,3,4587.18,13761.54
ORD0039933,2023-10-06,P1039,Hair Oil,Beauty & Personal Care,4,2595.95,10383.78
ORD0047453,2023-10-06,P1046,Honey Jar,Grocery,11,3182.36,35005.96
ORD0047452,2023-10-06,P1046,Honey Jar,Grocery,4,3392.83,13571.3
ORD0010999,2023-10-06,P1011,Women's Kurti,Fashion,17,4285.4,72851.72
ORD0058315,2023-10-06,P1057,Fitness Tracker Band,Sports & Fitness,1,4012.14,4012.14
ORD0044262,2023-10-06,P1043,Almonds 500g,Grocery,16,3538.87,56621.84
ORD0009930,2023-10-06,P1010,Men's T-Shirt,Fashion,7,840.2,5881.39
ORD0017328,2023-10-06,P1017,Sunglasses,Fashion,16,904.69,14475.07
ORD0017327,2023-10-06,P1017,Sunglasses,Fashion,5,934.92,4674.58
ORD0015234,2023-10-06,P1015,Winter Jacket,Fashion,6,3230.74,19384.46
ORD0015233,2023-10-06,P1015,Winter Jacket,Fashion,3,3098.77,9296.32
ORD0006838,2023-10-06,P1007,Gaming Mouse,Electronics,5,3874.74,19373.68
ORD0003548,2023-10-06,P1004,USB-C Cable,Electronics,4,3682.31,14729.25
ORD0023550,2023-10-06,P1023,LED Bulb Pack,Home & Kitchen,7,1241.81,8692.64
ORD0059284,2023-10-06,P1058,Gym Gloves,Sports & Fitness,4,1485.69,5942.77
ORD0039932,2023-10-06,P1039,Hair Oil,Beauty & Personal Care,2,2563.59,5127.17
ORD0052172,2023-10-06,P1051,Dumbbell Set,Sports & Fitness,2,1790.34,3580.67
ORD0014149,2023-10-06,P1014,Formal Shirt,Fashion,7,595.35,4167.48
ORD0053241,2023-10-06,P1052,Resistance Bands,Sports & Fitness,9,164.7,1482.31
ORD0020470,2023-10-06,P1020,Non-stick Pan,Home & Kitchen,11,3108.64,34195.01
ORD0006839,2023-10-06,P1007,Gaming Mouse,Electronics,7,3661.65,25631.52
ORD0008910,2023-10-06,P1009,LED Monitor,Electronics,8,482.49,3859.93
ORD0029933,2023-10-06,P1029,Table Lamp,Home & Kitchen,4,2860.75,11443.0
ORD0039211,2023-10-06,P1038,Face Mask Pack,Beauty & Personal Care,1,3872.05,3872.05
ORD0019483,2023-10-06,P1019,Sneakers,Fashion,6,3359.77,20158.62
ORD0019482,2023-10-06,P1019,Sneakers,Fashion,1,3619.41,3619.41
ORD0050339,2023-10-06,P1049,Oats Pack,Grocery,2,4986.72,9973.44
ORD0040988,2023-10-06,P1040,Basmati Rice 5kg,Grocery,3,2880.6,8641.8
ORD0040989,2023-10-06,P1040,Basmati Rice 5kg,Grocery,2,2835.27,5670.54
ORD0046368,2023-10-06,P1045,Coffee Powder,Grocery,3,220.32,660.96
ORD0055250,2023-10-06,P1054,Cricket Bat,Sports & Fitness,3,2064.09,6192.26
ORD0055249,2023-10-06,P1054,Cricket Bat,Sports & Fitness,1,2242.51,2242.51
ORD0060155,2023-10-06,P1059,Badminton Racket,Sports & Fitness,8,1897.83,15182.65
ORD0060154,2023-10-06,P1059,Badminton Racket,Sports & Fitness,3,1909.5,5728.51
ORD0038155,2023-10-06,P1037,Lip Balm,Beauty & Personal Care,1,3135.74,3135.74
ORD0021528,2023-10-06,P1021,Electric Kettle,Home & Kitchen,11,1203.39,13237.33
ORD0021527,2023-10-06,P1021,Electric Kettle,Home & Kitchen,1,1227.39,1227.39
ORD0004617,2023-10-06,P1005,Laptop Stand,Electronics,6,4241.25,25447.48
ORD0013047,2023-10-06,P1013,Running Shoes,Fashion,16,141.76,2268.08
ORD0024570,2023-10-06,P1024,Storage Containers,Home & Kitchen,16,1653.24,26451.81
ORD0026728,2023-10-06,P1026,Curtains,Home & Kitchen,1,3165.1,3165.1
ORD0026727,2023-10-06,P1026,Curtains,Home & Kitchen,7,3033.39,21233.75
ORD0054152,2023-10-06,P1053,Skipping Rope,Sports & Fitness,9,4718.1,42462.92
ORD0011941,2023-10-06,P1012,Denim Jeans,Fashion,10,2971.73,29717.3
ORD0054151,2023-10-06,P1053,Skipping Rope,Sports & Fitness,3,4713.32,14139.97
ORD0048549,2023-10-06,P1047,Protein Bar Pack,Grocery,1,956.46,956.46
ORD0018421,2023-10-06,P1018,Backpack,Fashion,6,2831.94,16991.61
ORD0022623,2023-10-06,P1022,Mixer Grinder,Home & Kitchen,7,3377.32,23641.23
ORD0038154,2023-10-06,P1037,Lip Balm,Beauty & Personal Care,5,2972.66,14863.32
ORD0042077,2023-10-06,P1041,Cooking Oil 1L,Grocery,29,2620.31,75989.09
ORD0000813,2023-10-06,P1001,Smartwatch,Electronics,3,3175.13,9525.38
ORD0035046,2023-10-06,P1034,Hair Dryer,Beauty & Personal Care,6,5074.27,30445.62
ORD0043200,2023-10-06,P1042,Green Tea Box,Grocery,13,983.5,12785.44
ORD0034090,2023-10-06,P1033,Perfume,Beauty & Personal Care,2,1306.42,2612.83
ORD0037103,2023-10-06,P1036,Sunscreen,Beauty & Personal Care,7,4467.28,31270.93
ORD0056241,2023-10-06,P1055,Football,Sports & Fitness,7,4557.88,31905.18
ORD0033153,2023-10-06,P1032,Body Lotion,Beauty & Personal Care,9,1326.43,11937.89
ORD0035047,2023-10-06,P1034,Hair Dryer,Beauty & Personal Care,3,4558.23,13674.68
ORD0002789,2023-10-06,P1003,Power Bank,Electronics,1,1708.26,1708.26
ORD0034091,2023-10-06,P1033,Perfume,Beauty & Personal Care,2,1261.87,2523.74
ORD0043201,2023-10-06,P1042,Green Tea Box,Grocery,1,1006.17,1006.17
ORD0017330,2023-10-07,P1017,Sunglasses,Fashion,14,930.88,13032.31
ORD0042078,2023-10-07,P1041,Cooking Oil 1L,Grocery,16,2483.24,39731.78
ORD0015235,2023-10-07,P1015,Winter Jacket,Fashion,10,3500.56,35005.56
ORD0003549,2023-10-07,P1004,USB-C Cable,Electronics,2,3633.79,7267.59
ORD0011001,2023-10-07,P1011,Women's Kurti,Fashion,29,4419.99,128179.71
ORD0054153,2023-10-07,P1053,Skipping Rope,Sports & Fitness,23,4322.5,99417.58
ORD0028921,2023-10-07,P1028,Vacuum Cleaner,Home & Kitchen,8,3381.61,27052.9
ORD0052173,2023-10-07,P1051,Dumbbell Set,Sports & Fitness,2,1888.53,3777.05
ORD0011943,2023-10-07,P1012,Denim Jeans,Fashion,6,3120.25,18721.52
ORD0016303,2023-10-07,P1016,Leather Wallet,Fashion,13,128.01,1664.16
ORD0011942,2023-10-07,P1012,Denim Jeans,Fashion,6,2833.67,17002.0
ORD0020471,2023-10-07,P1020,Non-stick Pan,Home & Kitchen,9,3168.16,28513.44
ORD0052174,2023-10-07,P1051,Dumbbell Set,Sports & Fitness,4,1877.19,7508.76
ORD0037104,2023-10-07,P1036,Sunscreen,Beauty & Personal Care,15,4319.19,64787.81
ORD0018423,2023-10-07,P1018,Backpack,Fashion,6,2617.21,15703.28
ORD0018422,2023-10-07,P1018,Backpack,Fashion,8,2691.0,21528.0
ORD0032070,2023-10-07,P1031,Shampoo,Beauty & Personal Care,12,1983.4,23800.8
ORD0029934,2023-10-07,P1029,Table Lamp,Home & Kitchen,18,2823.12,50816.22
ORD0059285,2023-10-07,P1058,Gym Gloves,Sports & Fitness,4,1448.12,5792.49
ORD0043202,2023-10-07,P1042,Green Tea Box,Grocery,12,1011.57,12138.89
ORD0034092,2023-10-07,P1033,Perfume,Beauty & Personal Care,1,1358.05,1358.05
ORD0039934,2023-10-07,P1039,Hair Oil,Beauty & Personal Care,11,2366.26,26028.84
ORD0050340,2023-10-07,P1049,Oats Pack,Grocery,4,4941.87,19767.48
ORD0042079,2023-10-07,P1041,Cooking Oil 1L,Grocery,14,2508.82,35123.49
ORD0002790,2023-10-07,P1003,Power Bank,Electronics,2,1854.7,3709.4
ORD0019484,2023-10-07,P1019,Sneakers,Fashion,4,3234.45,12937.82
ORD0033154,2023-10-07,P1032,Body Lotion,Beauty & Personal Care,4,1356.43,5425.72
ORD0036016,2023-10-07,P1035,Trimmer,Beauty & Personal Care,4,2123.11,8492.46
ORD0040990,2023-10-07,P1040,Basmati Rice 5kg,Grocery,12,2926.47,35117.63
ORD0060156,2023-10-07,P1059,Badminton Racket,Sports & Fitness,5,1947.63,9738.13
ORD0031013,2023-10-07,P1030,Face Wash,Beauty & Personal Care,6,526.92,3161.5
ORD0036017,2023-10-07,P1035,Trimmer,Beauty & Personal Care,5,1929.84,9649.2
ORD0055251,2023-10-07,P1054,Cricket Bat,Sports & Fitness,3,2072.8,6218.4
ORD0000814,2023-10-07,P1001,Smartwatch,Electronics,3,3316.7,9950.11
ORD0000815,2023-10-07,P1001,Smartwatch,Electronics,3,3132.61,9397.83
ORD0013049,2023-10-07,P1013,Running Shoes,Fashion,11,149.69,1646.56
ORD0017329,2023-10-07,P1017,Sunglasses,Fashion,11,843.19,9275.14
ORD0013048,2023-10-07,P1013,Running Shoes,Fashion,9,149.31,1343.8
ORD0044263,2023-10-07,P1043,Almonds 500g,Grocery,11,3779.79,41577.67
ORD0058316,2023-10-07,P1057,Fitness Tracker Band,Sports & Fitness,3,4274.0,12821.99
ORD0001708,2023-10-07,P1002,Bluetooth Speaker,Electronics,6,1755.99,10535.97
ORD0001709,2023-10-07,P1002,Bluetooth Speaker,Electronics,5,1668.07,8340.35
ORD0011000,2023-10-07,P1011,Women's Kurti,Fashion,1,4293.27,4293.27
ORD0051413,2023-10-07,P1050,Yoga Mat,Sports & Fitness,5,4531.57,22657.87
ORD0004618,2023-10-07,P1005,Laptop Stand,Electronics,9,4386.88,39481.89
ORD0049397,2023-10-07,P1048,Peanut Butter,Grocery,3,4943.1,14829.29
ORD0031014,2023-10-07,P1030,Face Wash,Beauty & Personal Care,1,526.32,526.32
ORD0039212,2023-10-07,P1038,Face Mask Pack,Beauty & Personal Care,1,3757.15,3757.15
ORD0023551,2023-10-07,P1023,LED Bulb Pack,Home & Kitchen,7,1291.48,9040.33
ORD0038156,2023-10-07,P1037,Lip Balm,Beauty & Personal Care,14,3070.63,42988.81
ORD0006841,2023-10-07,P1007,Gaming Mouse,Electronics,1,3887.75,3887.75
ORD0021530,2023-10-07,P1021,Electric Kettle,Home & Kitchen,2,1234.51,2469.03
ORD0009931,2023-10-07,P1010,Men's T-Shirt,Fashion,7,909.49,6366.42
ORD0057222,2023-10-07,P1056,Water Bottle,Sports & Fitness,19,5037.53,95713.01
ORD0008911,2023-10-07,P1009,LED Monitor,Electronics,1,512.99,512.99
ORD0056242,2023-10-07,P1055,Football,Sports & Fitness,13,4660.99,60592.81
ORD0006840,2023-10-07,P1007,Gaming Mouse,Electronics,14,3825.92,53562.84
ORD0025676,2023-10-07,P1025,Bedsheet Set,Home & Kitchen,10,3918.22,39182.24
ORD0000008,2023-10-07,P1000,Wireless Earbuds,Electronics,4,4642.93,18571.72
ORD0024571,2023-10-07,P1024,Storage Containers,Home & Kitchen,25,1767.42,44185.53
ORD0022624,2023-10-07,P1022,Mixer Grinder,Home & Kitchen,1,3656.82,3656.82
ORD0022625,2023-10-07,P1022,Mixer Grinder,Home & Kitchen,4,3553.17,14212.68
ORD0026729,2023-10-07,P1026,Curtains,Home & Kitchen,4,3052.55,12210.22
ORD0047455,2023-10-07,P1046,Honey Jar,Grocery,8,3098.76,24790.07
ORD0027839,2023-10-07,P1027,Air Freshener,Home & Kitchen,24,4321.97,103727.16
ORD0053243,2023-10-07,P1052,Resistance Bands,Sports & Fitness,3,181.16,543.49
ORD0021529,2023-10-07,P1021,Electric Kettle,Home & Kitchen,3,1188.57,3565.72
ORD0053242,2023-10-07,P1052,Resistance Bands,Sports & Fitness,2,171.88,343.76
ORD0007924,2023-10-07,P1008,Mechanical Keyboard,Electronics,2,3063.01,6126.01
ORD0005726,2023-10-07,P1006,Webcam,Electronics,15,4632.15,69482.32
ORD0047454,2023-10-07,P1046,Honey Jar,Grocery,9,3402.37,30621.36
ORD0007925,2023-10-07,P1008,Mechanical Keyboard,Electronics,2,3402.95,6805.9
ORD0023552,2023-10-07,P1023,LED Bulb Pack,Home & Kitchen,1,1286.0,1286.0
ORD0014150,2023-10-07,P1014,Formal Shirt,Fashion,6,626.71,3760.24
ORD0014151,2023-10-07,P1014,Formal Shirt,Fashion,2,577.49,1154.97
ORD0046369,2023-10-07,P1045,Coffee Powder,Grocery,19,219.39,4168.32
ORD0045283,2023-10-07,P1044,Instant Noodles Pack,Grocery,41,1420.01,58220.41
ORD0026730,2023-10-07,P1026,Curtains,Home & Kitchen,2,3314.55,6629.1
ORD0048550,2023-10-07,P1047,Protein Bar Pack,Grocery,4,916.93,3667.72
ORD0038158,2023-10-08,P1037,Lip Balm,Beauty & Personal Care,7,3195.19,22366.3
ORD0038157,2023-10-08,P1037,Lip Balm,Beauty & Personal Care,2,3200.29,6400.58
ORD0009933,2023-10-08,P1010,Men's T-Shirt,Fashion,7,889.74,6228.21
ORD0000817,2023-10-08,P1001,Smartwatch,Electronics,2,3195.3,6390.61
ORD0009932,2023-10-08,P1010,Men's T-Shirt,Fashion,7,894.41,6260.85
ORD0019485,2023-10-08,P1019,Sneakers,Fashion,8,3578.69,28629.52
ORD0044264,2023-10-08,P1043,Almonds 500g,Grocery,22,3752.11,82546.37
ORD0050341,2023-10-08,P1049,Oats Pack,Grocery,9,4743.99,42695.88
ORD0000816,2023-10-08,P1001,Smartwatch,Electronics,14,3271.1,45795.4
ORD0006842,2023-10-08,P1007,Gaming Mouse,Electronics,6,3748.72,22492.29
ORD0028923,2023-10-08,P1028,Vacuum Cleaner,Home & Kitchen,3,3245.69,9737.06
ORD0006843,2023-10-08,P1007,Gaming Mouse,Electronics,4,3888.8,15555.22
ORD0029936,2023-10-08,P1029,Table Lamp,Home & Kitchen,6,2670.52,16023.1
ORD0029935,2023-10-08,P1029,Table Lamp,Home & Kitchen,1,2740.2,2740.2
ORD0048552,2023-10-08,P1047,Protein Bar Pack,Grocery,3,946.03,2838.09
ORD0003550,2023-10-08,P1004,USB-C Cable,Electronics,5,3671.56,18357.81
ORD0042080,2023-10-08,P1041,Cooking Oil 1L,Grocery,17,2499.15,42485.51
ORD0042081,2023-10-08,P1041,Cooking Oil 1L,Grocery,13,2544.84,33082.93
ORD0047456,2023-10-08,P1046,Honey Jar,Grocery,15,3074.48,46117.21
ORD0002791,2023-10-08,P1003,Power Bank,Electronics,3,1681.72,5045.16
ORD0045284,2023-10-08,P1044,Instant Noodles Pack,Grocery,10,1541.24,15412.4
ORD0027840,2023-10-08,P1027,Air Freshener,Home & Kitchen,7,4218.01,29526.07
ORD0027841,2023-10-08,P1027,Air Freshener,Home & Kitchen,15,3970.19,59552.82
ORD0013050,2023-10-08,P1013,Running Shoes,Fashion,7,143.87,1007.09
ORD0032071,2023-10-08,P1031,Shampoo,Beauty & Personal Care,6,1878.53,11271.17
ORD0011003,2023-10-08,P1011,Women's Kurti,Fashion,6,4507.43,27044.57
ORD0011002,2023-10-08,P1011,Women's Kurti,Fashion,1,4414.99,4414.99
ORD0015236,2023-10-08,P1015,Winter Jacket,Fashion,3,3372.06,10116.19
ORD0048551,2023-10-08,P1047,Protein Bar Pack,Grocery,1,1016.61,1016.61
ORD0013051,2023-10-08,P1013,Running Shoes,Fashion,6,147.39,884.36
ORD0018424,2023-10-08,P1018,Backpack,Fashion,2,2612.06,5224.12
ORD0015237,2023-10-08,P1015,Winter Jacket,Fashion,6,3414.44,20486.65
ORD0021531,2023-10-08,P1021,Electric Kettle,Home & Kitchen,6,1130.93,6785.58
ORD0028922,2023-10-08,P1028,Vacuum Cleaner,Home & Kitchen,3,3391.57,10174.7
ORD0032072,2023-10-08,P1031,Shampoo,Beauty & Personal Care,1,1976.68,1976.68
ORD0034093,2023-10-08,P1033,Perfume,Beauty & Personal Care,4,1306.25,5224.99
ORD0056243,2023-10-08,P1055,Football,Sports & Fitness,7,4866.75,34067.23
ORD0039214,2023-10-08,P1038,Face Mask Pack,Beauty & Personal Care,2,4151.3,8302.59
ORD0005727,2023-10-08,P1006,Webcam,Electronics,16,4248.93,67982.94
ORD0054154,2023-10-08,P1053,Skipping Rope,Sports & Fitness,22,4436.45,97601.92
ORD0052176,2023-10-08,P1051,Dumbbell Set,Sports & Fitness,2,1894.93,3789.85
ORD0043203,2023-10-08,P1042,Green Tea Box,Grocery,9,1061.76,9555.82
ORD0004619,2023-10-08,P1005,Laptop Stand,Electronics,9,4615.87,41542.83
ORD0004620,2023-10-08,P1005,Laptop Stand,Electronics,1,4203.49,4203.49
ORD0059286,2023-10-08,P1058,Gym Gloves,Sports & Fitness,7,1536.02,10752.11
ORD0024573,2023-10-08,P1024,Storage Containers,Home & Kitchen,9,1778.56,16007.07
ORD0024572,2023-10-08,P1024,Storage Containers,Home & Kitchen,12,1762.35,21148.15
ORD0022626,2023-10-08,P1022,Mixer Grinder,Home & Kitchen,4,3764.88,15059.5
ORD0001710,2023-10-08,P1002,Bluetooth Speaker,Electronics,5,1688.08,8440.41
ORD0036018,2023-10-08,P1035,Trimmer,Beauty & Personal Care,8,2100.61,16804.84
ORD0060157,2023-10-08,P1059,Badminton Racket,Sports & Fitness,2,2088.03,4176.06
ORD0001711,2023-10-08,P1002,Bluetooth Speaker,Electronics,4,1680.59,6722.38
ORD0020472,2023-10-08,P1020,Non-stick Pan,Home & Kitchen,7,3107.37,21751.6
ORD0025677,2023-10-08,P1025,Bedsheet Set,Home & Kitchen,2,3891.28,7782.56
ORD0025678,2023-10-08,P1025,Bedsheet Set,Home & Kitchen,10,3578.18,35781.76
ORD0007926,2023-10-08,P1008,Mechanical Keyboard,Electronics,8,3248.77,25990.17
ORD0057223,2023-10-08,P1056,Water Bottle,Sports & Fitness,12,4724.58,56694.9
ORD0057224,2023-10-08,P1056,Water Bottle,Sports & Fitness,3,4849.36,14548.09
ORD0035048,2023-10-08,P1034,Hair Dryer,Beauty & Personal Care,16,4569.23,73107.65
